date,BTC,BTC_change%,LTC,LTC_change%,XRP,XRP_change%,ETH,ETH_change%,sp500_close,sp500_change%,silver_close,gold_close,monthly_silver_%,monthly_gold_%,bonds_close
2018-09-30,6610.675032533332,-0.15150000000000008,58.30167606666666,0.07739999999999994,0.38543116666666666,2.334966666666667,227.4608327666666,-0.5059333333333329,2901.500514105264,-0.0018421052631578992,14.27226315789474,1201.9947368421049,-0.046943937591044316,-0.003576164895119693,3.0
2018-10-31,6485.118746806452,-0.1275483870967742,54.34301316129032,-0.6482580645161288,0.4662672258064517,-0.6399354838709673,209.9639346129032,-0.4387419354838709,2785.464780043478,-0.3725652173913042,14.573086956521738,1217.386956521739,0.021077512045494903,0.01280556329229232,3.15
2018-11-30,5404.250170966667,-1.3996666666666668,42.74379026666666,-1.3321999999999996,0.4556990000000001,-0.6031000000000002,169.04776993333326,-1.7039333333333333,2723.231422190476,0.13561904761904764,14.362857142857141,1222.4666666666667,-0.014425894410141747,0.004172633949883321,3.12
2018-12-31,3717.4883442258065,-0.1336774193548386,29.039259967741927,0.0183870967741937,0.3407493225806452,0.03667741935483872,108.99809725806452,0.7286774193548385,2567.3073858421053,-0.4910526315789476,14.829,1256.9199999999996,0.032454744380346234,0.02818345421824686,2.83
2019-01-31,3701.5549631290332,-0.19506451612903236,33.03737783870968,0.2429032258064519,0.3329034838709677,-0.3778709677419356,128.17461893548384,-0.6211612903225806,2607.3899972380955,0.3695238095238095,15.659238095238097,1294.5000000000002,0.05598746343233496,0.029898482003628324,2.71
2019-02-28,3711.9072613571416,0.4385,42.777499142857145,1.6743571428571429,0.3103228571428571,0.14092857142857146,127.22094753571429,1.03325,2754.86420631579,0.17284210526315788,15.81284210526316,1322.136842105263,0.009809162431202443,0.021349433839523257,2.68
2019-03-31,3976.0690997419347,0.21616129032258055,57.524011903225784,0.9367741935483872,0.3128211935483871,-0.03309677419354838,137.3270391290323,0.1135483870967742,2803.983793571429,0.016238095238095225,15.266333333333336,1301.8714285714286,-0.03456107183590506,-0.015327773108239963,2.57
2019-04-30,5178.469417300002,0.9510666666666666,79.38567813333333,0.8349333333333339,0.3275494333333333,0.0541,165.6038305,0.5435333333333335,2903.799979047619,0.10357142857142856,15.026523809523807,1288.9,-0.015708390389060467,-0.00996367866038994,2.53
2019-05-31,7309.694131193549,1.6378064516129036,91.0975147419355,1.555774193548387,0.36655083870967736,1.3310322580645166,220.18585251612905,1.7809677419354837,2854.705910454545,-0.022454545454545446,14.643636363636364,1285.9363636363635,-0.0254807732474206,-0.002299353218742084,2.4
2019-06-30,9415.900179000002,0.9322000000000004,126.54686383333336,0.3454000000000002,0.4262139666666668,-0.2578333333333334,274.75829973333333,0.37799999999999984,2890.1659790500007,0.09084999999999996,15.017099999999996,1363.44,0.025503476533399242,0.060270195754067,2.07
2019-07-31,10669.336158000002,-0.0842903225806452,102.48532893548388,-0.5296774193548388,0.34296893548387103,-0.6182258064516131,248.289666967742,-0.7743225806451611,2996.1136363636365,0.012045454545454531,15.797227272727273,1418.409090909091,0.05194926268901967,0.040316472238669084,2.06
2019-08-31,10643.248361967742,-0.09370967741935472,80.2028013870968,-1.3084193548387093,0.2851861290322581,-0.6384516129032257,199.81708400000005,-0.7048064516129032,2897.4504505454547,-0.12504545454545454,17.237409090909093,1511.8181818181815,0.09116674675360192,0.06585483095657718,1.63
2019-09-30,9814.067871033332,-0.4498666666666665,67.03813000000001,-0.3920000000000001,0.2628262,0.04706666666666655,185.99206493333332,0.2474666666666667,2982.1560058500004,0.004000000000000001,18.152,1513.8000000000004,0.053058490650619516,0.001310883944678709,1.7
2019-10-31,8411.929167741935,0.4047419354838712,56.09685870967741,0.21561290322580648,0.2812389677419354,0.5217096774193549,179.2520762580645,0.11870967741935486,2977.675197521739,0.02539130434782609,17.636347826086954,1497.6347826086953,-0.028407457796002844,-0.010678568761596341,1.71
2019-11-30,8373.572412066667,-0.6096000000000001,55.90099859999999,-0.6466999999999999,0.2616105333333333,-0.8520333333333332,173.6519511,-0.5578,3104.90449225,0.10844999999999998,17.15695,1472.3200000000004,-0.027182375331578083,-0.016903174861230275,1.81
2019-12-31,7284.013041774195,-0.1398064516129033,42.92959493548389,-0.4006451612903225,0.20755212903225806,-0.4888387096774193,138.0417032580645,-0.4831612903225808,3176.7495118095235,0.04785714285714286,17.187285714285714,1484.347619047619,0.001768129783307426,0.008169160948447995,1.86
2020-01-31,8389.270476290323,0.8962258064516129,53.3460695483871,1.7369999999999997,0.2217669677419355,0.7610645161290325,156.97271754838712,1.1451935483870967,3278.202857666666,0.045380952380952334,17.94904761904762,1562.5857142857142,0.04432124521725656,0.05270874169508488,1.76
2020-02-29,9630.722184862068,-0.2527241379310346,72.64925413793105,-0.3629310344827587,0.27452517241379315,-0.02258620689655201,238.756287137931,0.8084137931034485,3277.3141832631572,-0.2592105263157895,17.844789473684212,1598.4578947368418,-0.005808561410956092,0.022956936136796502,1.5
2020-03-31,6871.016113290321,-0.5331290322580643,44.17247438709678,-0.8124193548387091,0.1829578709677419,-0.5350322580645159,160.37624254838713,-1.0140645161290325,2652.393632363637,-0.006590909090909051,14.9185,1596.8590909090908,-0.16398565407564047,-0.0010002164167195462,0.87
2020-04-30,7224.477327500002,1.0507000000000002,43.052784766666676,0.6277999999999999,0.19180200000000006,0.7101000000000001,171.94698943333333,1.5993,2761.975225571429,0.14114285714285715,15.293714285714286,1703.2666666666669,0.02515093915033595,0.06663554496658675,0.66
2020-05-31,9263.151745258065,0.3342258064516128,44.874984645161284,-0.010838709677419336,0.20522,-0.1410645161290323,208.12585493548386,0.4289032258064517,2919.608483800001,0.0026499999999999744,16.5767,1723.2699999999998,0.08388973994918536,0.011744099573368638,0.67
2020-06-30,9489.227213566666,-0.08536666666666669,44.46445863333333,-0.27779999999999994,0.1925475666666666,-0.4651333333333332,236.15922896666675,-0.014166666666666725,3104.6609330909087,-0.042727272727272766,17.954590909090903,1743.8090909090906,0.08312214789981764,0.011918672587053036,0.73
2020-07-31,9589.899729,0.7188709677419356,45.58855132258064,1.1459032258064517,0.20279935483870967,1.2971290322580644,259.4055422258064,1.413677419354839,3207.6190962272717,0.1283181818181818,20.94745454545455,1855.1727272727273,0.1666907172386909,0.06386228684332651,0.62
