date,BTC,BTC_change%,LTC,LTC_change%,XRP,XRP_change%,ETH,ETH_change%
2021-01-07,37047.117188,-0.18,168.503052,-0.772,0.26233,4.865,1199.807983,-0.579
2021-01-06,36824.363281,8.264,169.016922,6.524,0.250895,10.592,1207.112183,9.637
2021-01-05,33992.429688,6.303,158.594772,2.387,0.22675,-4.178999999999999,1100.0061039999998,5.617999999999999
2021-01-04,31971.914063,-2.557,154.80732700000002,-3.409,0.236677,4.707,1040.233032,6.466
2021-01-03,32782.023438,2.031,160.190582,16.971,0.225848,1.849,975.50769,25.951
2021-01-02,32127.267577999995,9.363999999999999,136.944885,8.451,0.22165500000000002,-6.74,774.534973,6.042000000000001
2021-01-01,29374.152344,1.311,126.230347,1.249,0.23744400000000002,8.006,730.367554,-0.995
2020-12-31,29001.720702999995,0.555,124.69032299999999,-3.699,0.219846,3.806,737.803406,-1.839
2020-12-30,28840.953125,5.412000000000001,129.46608,0.313,0.21182800000000002,-4.106,751.618958,2.7539999999999996
2020-12-29,27362.4375,1.036,129.040802,-0.763,0.220962,-10.784,731.520142,0.159
2020-12-28,27084.808594,3.0589999999999997,130.05033899999998,1.93,0.24795799999999998,-12.495999999999999,730.397339,6.907
2020-12-27,26272.294922,-0.632,127.51696799999999,-1.4980000000000002,0.283039,-3.9760000000000004,682.642334,7.353
2020-12-26,26437.037109,7.132000000000001,129.459198,1.8730000000000002,0.294713,-7.343999999999999,635.835815,1.49
2020-12-25,24664.791016,3.924,126.983597,13.875,0.318091,-5.704,626.410706,2.4290000000000003
2020-12-24,23735.949219,2.133,111.565399,9.491,0.337819,30.377,611.607178,4.703
2020-12-23,23241.345703,-2.273,101.81706199999999,-10.435,0.258602,-42.271,583.7146,-8.051
2020-12-22,23783.029297,4.3389999999999995,113.68036699999999,8.318,0.44844799999999996,-13.224,634.854187,4.173
2020-12-21,22803.082031,-2.86,105.005394,-8.427,0.516944,-7.018,609.817871,-4.4639999999999995
2020-12-20,23477.294922,-1.611,114.665993,-4.836,0.5560579999999999,-3.96,638.290833,-3.17
2020-12-19,23869.832031,3.1860000000000004,120.558907,10.235,0.579163,-0.863,659.297913,0.7140000000000001
2020-12-18,23137.960938,1.452,109.384506,8.312999999999999,0.58428,1.307,654.811951,1.85
2020-12-17,22805.162109,7.025,100.959572,8.793,0.576677,1.4409999999999998,642.868958,1.056
2020-12-16,21310.597656,9.742,92.789688,13.975999999999999,0.568628,21.068,636.181824,7.941
2020-12-15,19417.076172,0.884,81.400673,-1.17,0.46971,-5.622000000000001,589.355591,0.569
2020-12-14,19246.644531,0.534,82.363159,0.40700000000000003,0.497712,-2.717,586.011169,-0.639
2020-12-13,19142.382813,1.785,82.000641,6.893,0.511464,0.945,589.663208,3.7030000000000003
2020-12-12,18803.65625,4.168,76.70689399999999,6.421,0.506401,-7.307,568.567322,4.2139999999999995
2020-12-11,18058.904297,-1.123,72.087334,-3.66,0.5464829999999999,-4.638,545.797363,-2.48
2020-12-10,18264.992188,-1.554,74.829559,-3.3360000000000003,0.572954,-1.8330000000000002,559.678528,-2.411
2020-12-09,18553.916016,1.272,77.41098000000001,0.8759999999999999,0.5835899999999999,4.461,573.479126,3.3680000000000003
2020-12-08,18321.144531,-4.535,76.748657,-8.213,0.558836,-8.215,554.827759,-6.263
2020-12-07,19191.630859,-0.7829999999999999,83.624062,0.094,0.608934,-1.74,591.843384,-1.6540000000000001
2020-12-06,19345.121094,0.997,83.555336,0.529,0.619851,6.064,601.908997,0.895
2020-12-05,19154.230469,2.438,83.118729,3.889,0.584421,4.906000000000001,596.595459,4.7860000000000005
2020-12-04,18699.765625,-3.842,80.017075,-10.198,0.557262,-11.752,569.354187,-7.681
2020-12-03,19445.398438,1.247,89.098969,0.25,0.631483,0.237,616.70874,3.049
2020-12-02,19201.091797,2.124,88.856514,4.002,0.629893,2.7569999999999997,598.352356,1.889
2020-12-01,18802.998047,-4.231,85.43576800000001,-2.445,0.612923,-7.763999999999999,587.324158,-4.511
2020-11-30,19625.835938,7.962999999999999,87.57463100000001,10.559000000000001,0.664337,9.575,614.842529,6.789
2020-11-29,18177.484375,2.5839999999999996,79.235069,8.99,0.606246,-3.116,575.758057,6.966
2020-11-28,17717.414063,3.532,72.692963,5.151,0.625622,11.784,538.229797,3.986
2020-11-27,17108.402344,-0.265,69.123871,-2.484,0.559268,4.852,517.493713,-0.311
2020-11-26,17150.623047,-8.432,70.865723,-13.447000000000001,0.5330189999999999,-16.045,518.801147,-9.064
2020-11-25,18732.121094,-1.949,81.880127,-8.21,0.635483,-8.187000000000001,570.686646,-5.5
2020-11-24,19107.464844,4.043,89.205376,0.19399999999999998,0.692103,12.685,603.897766,-0.76
2020-11-23,18364.121094,-0.032,89.039314,7.66,0.61398,38.376999999999995,608.454041,9.03
2020-11-22,18370.001953,-1.46,82.704208,-4.289,0.4437,-3.194,558.068115,1.5619999999999998
2020-11-21,18642.232422,0.11199999999999999,86.41011800000001,4.6339999999999995,0.458344,39.711,549.486633,7.796
2020-11-20,18621.314453,4.513999999999999,82.583153,1.101,0.32806799999999997,8.0,509.74456799999996,8.081
2020-11-19,17817.089844,0.07400000000000001,81.68366999999999,10.839,0.303766,3.242,471.63043200000004,-1.6369999999999998
2020-11-18,17804.005859,0.9,73.69493100000001,-2.841,0.294222,-2.705,479.48407000000003,-0.18
2020-11-17,17645.40625,5.752000000000001,75.85234100000001,3.199,0.302408,3.636,480.36007699999993,3.435
2020-11-16,16716.111328,4.7669999999999995,71.32624799999999,14.525,0.28552,5.888999999999999,459.940308,2.766
2020-11-15,15955.587891,-0.7,62.27991899999999,-2.343,0.269642,0.484,447.55908200000005,-2.736
2020-11-14,16068.138672,-1.53,63.774151,-2.571,0.268342,1.188,460.14984100000004,-3.05
2020-11-13,16317.808594,0.254,65.457199,8.436,0.265191,4.037,474.62643399999996,2.955
2020-11-12,16276.34375,3.662,60.365379000000004,1.43,0.25490300000000005,-0.527,461.00527999999997,-0.42200000000000004
2020-11-11,15701.339844,2.6839999999999997,59.515026,2.194,0.256259,0.9259999999999999,462.96054100000003,2.9530000000000003
2020-11-10,15290.902344,-0.27,58.237343,-1.9,0.253911,1.26,449.679626,1.2409999999999999
2020-11-09,15332.31543,-0.951,59.363884,-2.77,0.250748,-1.256,444.163055,-2.075
2020-11-08,15479.567383000001,4.354,61.055046,3.2319999999999998,0.25393899999999997,1.7469999999999999,453.554779,4.093
2020-11-07,14833.753906,-4.703,59.143646,-6.316,0.24958200000000003,-3.428,435.71313499999997,-4.18
2020-11-06,15565.880859,-0.08900000000000001,63.131111,7.5920000000000005,0.258445,5.155,454.71929900000003,9.818
2020-11-05,15579.848633000001,10.232000000000001,58.678497,7.662999999999999,0.24577600000000002,3.3560000000000003,414.067352,2.965
2020-11-04,14133.707031,1.3130000000000002,54.499104,1.263,0.23779299999999998,-0.718,402.141998,3.7510000000000003
2020-11-03,13950.300781,2.951,53.819621999999995,0.004,0.23951,1.7369999999999999,387.602173,1.16
2020-11-02,13550.489258000001,-1.358,53.817482,-3.1839999999999997,0.235421,-1.8259999999999998,383.15673799999996,-3.33
2020-11-01,13737.109375,-0.318,55.587624,-0.005,0.23979699999999998,0.025,396.358185,2.5269999999999997
2020-10-31,13780.995116999999,1.7309999999999999,55.59026,3.26,0.239744,0.23399999999999999,386.590332,0.985
2020-10-30,13546.522461000002,0.809,53.835032999999996,-1.7,0.239184,-1.284,382.819977,-1.011
2020-10-29,13437.882813,1.255,54.765854000000004,-1.7519999999999998,0.24229499999999998,-1.452,386.730103,-0.494
2020-10-28,13271.285156,-2.804,55.742512,-3.5860000000000003,0.245865,-2.784,388.650757,-3.799
2020-10-27,13654.21875,4.428,57.816051,1.886,0.252899,1.693,403.99703999999997,2.5660000000000003
2020-10-26,13075.248047,0.33799999999999997,56.745777000000004,-3.2880000000000003,0.24868800000000002,-1.7890000000000001,393.888306,-3.035
2020-10-25,13031.173828,-0.5870000000000001,58.674801,-0.7120000000000001,0.253213,-1.256,406.217773,-1.5130000000000001
2020-10-24,13108.0625,1.365,59.095585,6.982,0.256431,0.608,412.457611,0.657
2020-10-23,12931.539063,-0.308,55.238689,1.73,0.254879,-0.9520000000000001,409.76669300000003,-1.035
2020-10-22,12965.891602,1.2830000000000001,54.267277,2.36,0.256807,2.176,413.77297999999996,5.692
2020-10-21,12823.689453,7.644,53.04533000000001,12.712,0.25161500000000003,3.339,392.189972,6.267
2020-10-20,11916.334961,1.45,47.051029,-2.186,0.243573,-0.956,369.136902,-2.787
2020-10-19,11742.037109,2.149,48.098915000000005,0.96,0.245964,1.51,379.935608,0.387
2020-10-18,11483.359375,1.122,47.619545,1.19,0.242225,0.569,378.213684,2.573
2020-10-17,11358.101563,0.318,47.053928000000006,-1.452,0.240931,0.162,368.855927,0.7759999999999999
2020-10-16,11322.123047,-1.571,47.692875,-3.719,0.240443,-2.2840000000000003,366.22900400000003,-3.08
2020-10-15,11495.349609,0.602,49.490372,-0.6729999999999999,0.245939,-1.391,377.44183300000003,-0.462
2020-10-14,11429.506836,0.004,49.846489,-0.321,0.249448,-2.8360000000000003,379.484039,-0.6509999999999999
2020-10-13,11425.899414,-1.063,49.940639000000004,-1.465,0.256323,-0.012,381.190765,-1.537
2020-10-12,11555.363281,1.4280000000000002,50.743815999999995,0.253,0.256446,0.305,387.731262,3.451
2020-10-11,11384.181641,0.78,50.727901,3.7060000000000004,0.25571900000000003,0.598,375.14205899999996,1.136
2020-10-10,11296.361328,2.145,48.921096999999996,2.394,0.25429,0.419,370.96759,1.5230000000000001
2020-10-09,11079.46582,1.41,47.879044,1.32,0.253676,0.787,366.046417,4.133
2020-10-08,10923.62793,2.3040000000000003,47.238403000000005,1.2930000000000001,0.25161500000000003,0.987,351.455658,2.736
2020-10-07,10679.136719,0.5589999999999999,46.674709,1.4140000000000001,0.24904099999999998,1.2930000000000001,342.119781,0.301
2020-10-06,10621.664063,-1.649,46.023781,-0.728,0.24586,-1.974,341.02114900000004,-3.7039999999999997
2020-10-05,10804.000977,1.085,46.379383000000004,-0.7809999999999999,0.250896,0.982,354.2771,0.349
2020-10-04,10684.428711,1.102,46.750809000000004,2.386,0.248502,6.415,353.121918,1.6840000000000002
2020-10-03,10565.493164,-0.17300000000000001,45.653278,1.484,0.23350500000000002,-0.354,347.321594,0.23600000000000002
2020-10-02,10585.164063,-0.369,44.979713000000004,-2.8160000000000003,0.234202,-1.7209999999999999,346.532654,-1.893
2020-10-01,10623.330078,-1.499,46.283142,0.10800000000000001,0.23836100000000002,-1.655,353.231293,-1.881
2020-09-30,10787.618164,-0.5329999999999999,46.284039,1.2329999999999999,0.24231100000000003,-0.35,360.02236899999997,0.022000000000000002
2020-09-29,10848.830078,1.273,45.698059,0.988,0.243139,0.546,359.963409,1.405
2020-09-28,10721.327148,-0.467,45.270668,-1.7209999999999999,0.24205100000000002,-0.493,354.9505,-0.6609999999999999
2020-09-27,10774.426758,0.2,46.010441,-0.085,0.243252,0.355,357.321686,0.7709999999999999
2020-09-26,10754.4375,0.488,46.131226,0.32799999999999996,0.242369,0.198,354.965271,0.69
2020-09-25,10702.290039,-0.42,46.008736,2.1319999999999997,0.24180500000000002,3.7460000000000004,352.161865,0.8009999999999999
2020-09-24,10745.548828,5.065,44.961006,4.458,0.23301799999999998,5.125,349.356659,8.963
2020-09-23,10225.864258,-2.975,43.042057,-3.4189999999999996,0.22165700000000002,-5.099,320.58554100000003,-6.975
2020-09-22,10538.459961,0.754,44.545048,2.734,0.233417,0.677,344.503174,0.813
2020-09-21,10462.259766,-4.323,43.390221000000004,-7.933,0.232138,-5.9479999999999995,341.78607200000005,-7.974
2020-09-20,10938.271484,-1.42,47.100528999999995,-3.221,0.246743,-1.955,371.052826,-3.772
2020-09-19,11094.34668,1.469,48.676829999999995,0.40299999999999997,0.251716,0.475,385.544373,0.391
2020-09-18,10944.585938,-0.066,48.462814,-0.748,0.250707,-0.626,384.364532,-1.2770000000000001
2020-09-17,10948.990234,-0.221,48.877068,1.868,0.25219400000000003,1.796,389.019226,6.327999999999999
2020-09-16,10974.905273,1.641,47.933434000000005,-1.0859999999999999,0.24784699999999998,1.574,365.812286,0.293
2020-09-15,10796.951172,1.1159999999999999,48.390099,-1.4809999999999999,0.24385,-0.983,364.83923300000004,-3.265
2020-09-14,10680.837891,3.409,49.090126,2.165,0.246327,1.869,377.26886,3.1639999999999997
2020-09-13,10323.755859,-1.2309999999999999,48.066036,-5.309,0.24180100000000002,-2.425,365.570007,-5.664
2020-09-12,10442.170898,0.31,50.817153999999995,3.5860000000000003,0.24781399999999998,1.9580000000000002,387.18310499999995,3.36
2020-09-11,10400.915039,0.308,49.089752000000004,0.765,0.243292,-0.099,374.695587,1.787
2020-09-10,10363.138672,1.18,48.716854,1.656,0.24353000000000002,1.6019999999999999,368.101898,4.744
2020-09-09,10242.347656,1.068,47.897696999999994,1.0979999999999999,0.23960900000000002,1.2209999999999999,351.11001600000003,3.9330000000000003
2020-09-08,10131.516602,-2.293,47.383801,-2.912,0.23675300000000002,-2.182,337.60211200000003,-4.417
2020-09-07,10369.563477,0.861,48.770107,1.5330000000000001,0.24217399999999997,0.565,352.673492,-0.22
2020-09-06,10280.351563,1.113,48.053574,0.96,0.240731,1.2790000000000001,353.362274,5.376
2020-09-05,10169.567383,-3.262,47.58934,-5.986000000000001,0.23769200000000001,-7.082999999999999,335.260071,-13.600999999999999
2020-09-04,10511.813477,2.7510000000000003,50.611977,5.928999999999999,0.25588299999999997,3.713,388.24115,0.9279999999999999
2020-09-03,10245.296875,-10.186,47.774113,-17.649,0.24658000000000002,-10.866,385.67193599999996,-12.395
2020-09-02,11414.03418,-4.603,58.099647999999995,-7.59,0.276461,-6.478,440.04049699999996,-7.75
2020-09-01,11970.478516,2.4930000000000003,62.88279,2.909,0.295696,5.0,477.05190999999996,9.699
2020-08-31,11680.820313,-0.27699999999999997,61.113795999999994,-2.753,0.28176599999999996,-0.45899999999999996,435.079742,1.5330000000000001
2020-08-30,11711.505859,1.7619999999999998,62.725342000000005,9.645,0.283034,3.085,428.395721,7.202000000000001
2020-08-29,11506.865234,-0.29600000000000004,57.291732999999994,-0.256,0.274497,0.915,399.921478,1.07
2020-08-28,11542.5,1.9180000000000001,57.354404,2.229,0.272046,2.792,395.874664,3.4619999999999997
2020-08-27,11323.397461,-1.412,56.041016000000006,-3.873,0.264511,-4.633,382.632629,-1.0290000000000001
2020-08-26,11488.363281,1.069,58.358173,-0.14400000000000002,0.277491,-0.07200000000000001,386.466125,0.648
2020-08-25,11366.134766,-3.4610000000000003,58.580666,-5.8420000000000005,0.277927,-3.847,384.001038,-5.899
2020-08-24,11774.595703,0.951,62.199425,2.6,0.289215,1.381,408.144196,4.204
2020-08-23,11664.847656,-0.127,60.623259999999995,0.598,0.28538600000000003,-0.33899999999999997,391.384491,-1.056
2020-08-22,11681.825195,0.8320000000000001,60.311156999999994,1.597,0.286546,2.106,395.835144,1.749
2020-08-21,11592.489258,-2.404,59.379020999999995,-5.607,0.28068200000000004,-4.031000000000001,389.126343,-6.492999999999999
2020-08-20,11878.37207,0.9940000000000001,62.966755000000006,1.527,0.292573,0.782,416.439789,2.38
2020-08-19,11758.283203,-1.94,62.004627,-5.415,0.290246,-4.372,406.463776,-4.077
2020-08-18,11991.233398,-2.128,65.527534,-2.28,0.303307,-3.472,423.669312,-1.396
2020-08-17,12254.402344,3.016,67.028038,5.016,0.314767,3.6660000000000004,429.53125,-1.024
2020-08-16,11892.803711,0.22,63.826542,6.48,0.303492,1.2409999999999999,433.78662099999997,0.10099999999999999
2020-08-15,11865.698242,0.8240000000000001,59.927811,5.644,0.299661,-0.19699999999999998,433.35491900000005,-0.9620000000000001
2020-08-14,11768.871094,-0.032,56.753124,-1.643,0.300371,0.955,437.39782699999995,2.0340000000000003
2020-08-13,11784.137695,1.689,57.74131800000001,5.006,0.29780700000000004,4.52,428.74179100000003,9.698
2020-08-12,11584.93457,1.581,54.968586,1.1079999999999999,0.28493,0.193,391.02417,2.884
2020-08-11,11410.525391,-3.965,54.386844999999994,-6.694,0.28444899999999995,-3.472,380.384064,-3.918
2020-08-10,11878.111328,1.851,58.288844999999995,2.052,0.294659,2.11,395.887573,1.239
2020-08-09,11675.739258,-0.525,57.139030000000005,-1.87,0.288653,-2.023,391.120453,-1.0590000000000002
2020-08-08,11754.045898,1.288,58.129208,1.614,0.294022,-0.298,393.987366,3.803
2020-08-07,11601.472656,-1.506,57.245532999999995,-3.217,0.294664,-2.9,379.512848,-3.9760000000000004
2020-08-06,11779.773438,0.254,59.164265,0.301,0.303584,0.145,394.961945,-1.649
2020-08-05,11747.022461,4.848,59.010707999999994,2.491,0.303311,0.841,401.590576,3.048
2020-08-03,11246.348633,1.834,58.468903000000005,3.2569999999999997,0.30994,7.809,386.295166,4.085
2020-08-02,11053.614258,-5.997000000000001,56.641445,-7.539,0.287062,-0.925,370.67172200000005,-3.859
2020-08-01,11759.592773,3.86,61.293224,5.681,0.289529,11.827,385.199707,11.394
2020-07-31,11323.466797,1.919,57.998138,2.371,0.258904,5.829,345.55465699999996,3.264
2020-07-30,11111.213867,0.10300000000000001,56.643112,2.799,0.244522,0.522,334.586639,5.167999999999999
2020-07-29,11100.467773,1.7180000000000002,55.172005000000006,-0.755,0.24309899999999998,5.627000000000001,318.19088700000003,0.517
2020-07-28,10912.823242,-0.95,55.57520699999999,4.738,0.230277,2.8539999999999996,316.65725699999996,-1.607
2020-07-27,10990.873047,10.96,52.950027,10.373,0.22367199999999998,4.0569999999999995,321.51409900000004,3.8289999999999997
2020-07-26,9905.166992,2.324,47.978718,-1.757,0.214982,0.46299999999999997,309.643616,1.96
2020-07-25,9677.113281,1.443,48.804768,10.65,0.214102,4.9719999999999995,304.056763,8.971
2020-07-24,9536.892578,-0.507,44.182541,-1.4880000000000002,0.204049,-1.8090000000000002,279.21542400000004,1.635
2020-07-23,9581.072266,0.5660000000000001,44.850079,-0.19899999999999998,0.207578,2.09,274.689056,4.688
2020-07-22,9525.363281,1.6030000000000002,44.936115,3.048,0.203342,2.166,262.190643,7.0
2020-07-21,9374.887695,2.318,43.61615,3.912,0.198988,2.114,245.016724,3.688
2020-07-20,9164.231445,-0.25,41.975811,-1.3519999999999999,0.19506500000000002,-2.049,236.15316800000002,-0.982
2020-07-19,9185.817383,0.304,42.552727000000004,0.299,0.19913499999999998,-0.135,238.48751800000002,1.287
2020-07-18,9159.040039,0.086,42.425865,1.235,0.19934100000000002,2.568,235.48381,1.129
2020-07-17,9151.392578,0.214,41.912815,-0.306,0.19428099999999998,0.11900000000000001,232.773087,-0.39299999999999996
2020-07-16,9132.227539,-0.65,42.035439000000004,-2.839,0.194048,-1.507,233.64088399999997,-2.017
2020-07-15,9192.836914,-0.531,43.278957,-1.168,0.19711099999999998,-0.835,238.423523,-0.716
2020-07-14,9243.213867,0.049,43.802864,-0.37799999999999995,0.19880899999999999,0.156,240.211487,0.098
2020-07-13,9243.614258,-0.36200000000000004,43.919796000000005,-1.605,0.198575,-0.977,239.604584,-1.064
2020-07-12,9276.5,0.384,44.636101000000004,-0.11599999999999999,0.20053800000000002,-0.33799999999999997,242.13169900000003,1.1159999999999999
2020-07-11,9240.34668,-0.401,44.677078,0.9640000000000001,0.20119700000000001,1.2429999999999999,239.45817599999998,-0.6579999999999999
2020-07-10,9278.807617,0.059000000000000004,44.246117,-0.583,0.198652,-2.066,240.98498500000002,-0.775
2020-07-09,9277.967773,-1.591,44.537457,-1.4409999999999998,0.20290999999999998,-0.826,243.01596099999998,-1.5130000000000001
2020-07-08,9428.333008,1.895,45.200745,4.345,0.204692,10.757,246.67001299999998,3.14
2020-07-07,9252.277344,-1.036,43.318245000000005,-1.4680000000000002,0.18478699999999998,-2.005,239.075531,-0.787
2020-07-06,9375.474609,3.3360000000000003,43.963493,5.686,0.188567,6.525,241.510223,6.072
2020-07-05,9073.942383,-0.5710000000000001,41.598076,-1.0090000000000001,0.177017,-0.506,227.66459700000001,-0.573
2020-07-04,9132.488281,0.531,42.066532,2.17,0.177984,0.976,229.074112,1.68
2020-07-03,9087.303711,-0.41100000000000003,41.205135,-0.643,0.176336,-0.525,225.38707000000002,-1.715
2020-07-02,9123.410156,-1.167,41.485733,-0.601,0.177244,0.051,229.392197,-0.82
2020-07-01,9228.325195,0.9,41.699245,0.6409999999999999,0.176976,0.7,231.113419,2.202
2020-06-30,9137.993164,-0.518,41.467793,-0.662,0.17587,-1.03,226.315002,-0.725
2020-06-29,9190.854492,0.556,41.851032000000004,1.022,0.17795899999999998,0.175,228.19487,1.2570000000000001
2020-06-28,9143.582031,1.051,41.408268,-0.354,0.17769200000000002,0.46399999999999997,225.347168,1.091
2020-06-27,9045.390625,-1.335,41.555561,-3.986,0.176851,-3.408,222.95979300000002,-2.905
2020-06-26,9162.917969,-1.0590000000000002,43.320786,1.777,0.182671,-0.436,229.668045,-1.3780000000000001
2020-06-25,9264.813477,-0.529,42.56353,-0.698,0.18357,-0.27699999999999997,232.944489,-1.17
2020-06-24,9313.610352,-3.307,42.843826,-3.042,0.184272,-2.3480000000000003,235.772461,-3.446
2020-06-23,9629.658203,-0.15,44.179279,-0.036000000000000004,0.18868,-0.32799999999999996,244.14215099999998,0.662
2020-06-22,9648.717773,3.739,44.188004,2.502,0.189272,1.944,242.533188,5.9079999999999995
2020-06-21,9303.629883,-0.293,43.087444,-0.5770000000000001,0.18561,-1.517,228.98982200000003,-0.099
2020-06-20,9332.34082,0.445,43.346813,1.643,0.1885,0.915,229.274261,1.012
2020-06-19,9288.018555,-1.2990000000000002,42.679832,-2.012,0.18679,-2.1630000000000003,227.13828999999998,-2.077
2020-06-18,9411.84082,-0.735,43.560131,-1.072,0.190957,-1.2919999999999998,232.101166,-0.342
2020-06-17,9480.254883,-0.561,44.032356,0.342,0.193443,1.018,233.028275,-0.624
2020-06-16,9538.024414,0.8859999999999999,43.877258000000005,-0.07200000000000001,0.191307,-0.912,234.41616800000003,2.026
2020-06-15,9450.702148,0.6890000000000001,43.914295,-0.386,0.193074,0.762,229.92890899999998,-1.764
2020-06-14,9386.788086,-0.958,44.084526000000004,-2.26,0.191617,-0.8079999999999999,234.1147,-2.031
2020-06-13,9475.277344,-0.057999999999999996,45.094559000000004,0.672,0.193106,-0.45399999999999996,238.908844,0.574
2020-06-12,9480.84375,1.7180000000000002,44.828053000000004,3.051,0.193943,1.9880000000000002,237.49321,2.533
2020-06-11,9321.78125,-5.555,43.514709,-6.787999999999999,0.19018,-6.278,231.702667,-6.401
2020-06-10,9870.094727,0.7759999999999999,46.679977,1.3259999999999998,0.202938,0.475,247.444946,1.071
2020-06-09,9795.700195,0.218,46.069412,-0.865,0.202013,-0.883,244.91145299999997,-0.513
2020-06-08,9771.489258,0.11699999999999999,46.473971999999996,-0.397,0.203771,0.172,246.309906,0.461
2020-06-07,9758.852539,1.097,46.668003000000006,-0.163,0.203449,0.133,245.167252,1.347
2020-06-06,9653.679688,-0.11599999999999999,46.731956,-0.711,0.20314200000000002,-0.524,241.93132000000003,0.303
2020-06-05,9665.533203,-1.374,47.053146000000005,-1.3030000000000002,0.204092,-0.46299999999999997,241.22198500000002,-1.28
2020-06-04,9800.636719,1.499,47.637596,0.9259999999999999,0.20498200000000003,0.618,244.426392,0.132
2020-06-03,9656.717773,1.29,47.172894,2.7060000000000004,0.203663,0.375,244.179321,2.858
2020-06-02,9529.803711,-6.23,45.923515,-4.513999999999999,0.202764,-3.53,237.21905499999997,-3.8930000000000002
2020-06-01,10167.268555,7.435,48.125233,5.597,0.210249,3.658,246.99176,6.9879999999999995
2020-05-31,9461.058594,-2.464,45.591885,-4.096,0.202906,-1.615,230.975708,-4.694
2020-05-30,9700.414063,2.77,47.538631,6.51,0.20622,3.968,242.345596,9.799
2020-05-29,9439.124023,-0.9359999999999999,44.652466,-0.27699999999999997,0.198348,-1.156,220.675125,0.341
2020-05-28,9525.750977,3.71,44.758697999999995,2.021,0.200595,1.349,219.840439,5.245
2020-05-27,9181.017578,3.888,43.861431,3.425,0.197857,2.032,208.863434,3.4530000000000003
2020-05-26,8835.052734,-0.8370000000000001,42.432056,-1.153,0.193975,-1.673,201.902313,-1.636
2020-05-25,8906.93457,1.375,42.946129,1.274,0.197327,1.045,205.319748,1.652
2020-05-24,8790.368164,-4.58,42.448895,-3.5660000000000003,0.195431,-1.75,202.37034599999998,-3.04
2020-05-23,9209.287109,0.264,44.033119,-0.396,0.198856,-0.778,208.694397,0.7240000000000001
2020-05-22,9182.577148,1.126,44.207581,3.457,0.200343,2.46,207.169189,3.6689999999999996
2020-05-21,9081.761719,-4.631,42.742702,-3.201,0.195509,-3.1310000000000002,199.88360600000001,-4.876
2020-05-20,9522.981445,-2.081,44.172127,-2.678,0.201707,-1.093,210.096741,-1.569
2020-05-19,9729.038086,0.02,45.38361,0.377,0.204028,-0.594,213.451111,-0.5379999999999999
2020-05-18,9726.575195,0.526,45.201073,3.57,0.20517600000000003,1.8969999999999998,214.52505499999998,3.545
2020-05-17,9670.739258,3.155,43.640834999999996,1.0659999999999998,0.201255,0.359,207.158691,3.265
2020-05-16,9377.013672,0.469,43.212897999999996,0.8440000000000001,0.200032,0.47700000000000004,200.677124,2.589
2020-05-15,9328.197266,-4.172,42.833981,-2.53,0.19891099999999998,-1.986,195.62266499999998,-3.613
2020-05-14,9733.72168,4.987,43.945335,1.973,0.203129,0.889,202.949097,2.04
2020-05-13,9269.987305,5.276,43.13456,2.519,0.20148,1.984,199.193283,5.185
2020-05-12,8804.477539,2.254,42.111881,0.893,0.19763699999999998,1.75,189.3125,1.848
2020-05-11,8601.795898,-1.756,41.699963000000004,-1.554,0.19406400000000001,-2.069,185.91284199999998,-1.442
2020-05-10,8756.430664,-8.703,42.367626,-10.353,0.198176,-8.732000000000001,188.599564,-10.85
2020-05-09,9593.896484,-2.51,47.274184999999996,-1.182,0.216902,-1.256,211.60012799999998,-0.723
2020-05-08,9842.666016,-0.941,47.882217,1.214,0.219827,0.452,212.991577,0.374
2020-05-07,9951.518555,7.446000000000001,47.330116,2.8480000000000003,0.218917,1.5919999999999999,212.289398,4.1080000000000005
2020-05-06,9268.761719,2.9010000000000002,45.942867,-1.766,0.21520999999999998,-0.495,204.055786,-1.175
2020-05-05,9003.070313,1.012,46.787258,-1.3969999999999998,0.21646300000000002,-1.119,206.774399,-0.595
2020-05-04,8912.654297,0.19,47.473492,-1.595,0.21896300000000002,-0.223,208.174011,-1.288
2020-05-03,8897.46875,-0.9590000000000001,48.267159,-2.4219999999999997,0.219414,-2.075,210.93315099999998,-2.052
2020-05-02,8988.59668,1.348,49.458046,3.533,0.22391399999999997,2.116,215.32537799999997,0.511
2020-05-01,8864.766602,2.214,47.791702,2.306,0.219248,3.002,214.21910099999997,3.0389999999999997
2020-04-30,8658.553711,-1.581,46.71402,-4.952,0.212761,-6.343,207.602051,-4.291
2020-04-29,8801.038086,12.737,49.181301,6.704,0.22743200000000002,5.507000000000001,216.968231,9.323
2020-04-28,7807.058594,0.129,46.028702,2.885,0.215484,8.806000000000001,198.41539,0.579
2020-04-27,7795.601073999999,1.5130000000000001,44.710064,0.073,0.197978,0.6509999999999999,197.224716,-0.127
2020-04-26,7679.867187999999,1.449,44.689087,-0.069,0.196805,0.9079999999999999,197.31753500000002,0.9740000000000001
2020-04-25,7569.936035,0.258,44.714909000000006,-0.22399999999999998,0.195054,0.7070000000000001,195.515305,3.3339999999999996
2020-04-24,7550.900879000001,1.57,44.810452000000005,4.223,0.193665,0.9329999999999999,189.23693799999998,2.168
2020-04-23,7429.724609000001,4.331,42.937214000000004,2.53,0.191711,2.033,185.028671,1.319
2020-04-22,7117.20752,3.4560000000000004,41.887413,2.181,0.18797,2.0580000000000003,182.599579,5.75
