date,BTC,BTC_change%,LTC,LTC_change%,XRP,XRP_change%,ETH,ETH_change%
2016-01-31,405.76960191999984,-0.47936,3.2537336,-0.4032800000000001,0.0056996799999999995,0.4179600000000001,1.62492072,3.97396
2016-02-29,404.40827362068967,0.5419655172413793,3.236211379310346,0.104551724137931,0.007888379310344829,0.7417931034482759,4.545909310344827,4.014793103448275
2016-03-31,416.5257735161291,-0.16409677419354837,3.266778709677419,-0.19006451612903227,0.008076322580645159,-0.12254838709677417,11.174799032258067,2.1326451612903234
2016-04-30,434.33939823333327,0.20470000000000005,3.3888219999999993,0.3865,0.006860900000000001,-0.22333333333333322,8.943612666666667,-0.7128000000000001
2016-05-31,461.9544146129031,0.5870322580645161,4.022142580645161,0.8082258064516129,0.006097806451612902,-0.5572580645161291,11.36483548387097,1.5983870967741935
2016-06-30,642.8690614,0.8348666666666664,4.779284333333334,-0.46183333333333326,0.0062522666666666666,0.6171333333333334,14.34344663333333,0.043099999999999965
2016-07-31,661.3561027419355,-0.2201612903225806,4.159696774193549,-0.29935483870967733,0.006431516129032259,-0.36309677419354847,11.87315483870968,0.04103225806451608
2016-08-31,579.5851970967742,-0.25254838709677424,3.725459032258064,-0.20667741935483877,0.006057741935483871,0.10287096774193553,11.112815483870966,0.06529032258064534
2016-09-30,605.8486328,0.21393333333333325,3.8717116666666658,-0.008066666666666606,0.0068394,1.5389000000000002,12.470140000000002,0.4355666666666666
2016-10-31,643.5509348387096,0.4447741935483871,3.879941612903226,-0.009548387096774151,0.008238838709677418,-0.15822580645161255,12.076322580645162,-0.5884838709677419
2016-11-30,726.3491007333334,0.19796666666666674,3.905259666666667,-0.2536,0.007716133333333334,-0.6408333333333334,9.971588666666666,-0.8194000000000001
2016-12-31,828.0603558064514,0.8379354838709677,3.92030806451613,0.40851612903225815,0.006572032258064519,-0.14645161290322584,7.841040322580645,-0.053677419354838905
2017-01-31,914.9161593870966,0.15938709677419358,4.037377741935483,-0.14035483870967747,0.006527516129032257,-0.11212903225806449,10.201400967741936,1.029516129032258
2017-02-28,1062.53367175,0.6666785714285715,3.868775714285715,-0.26771428571428574,0.00609657142857143,-0.3878214285714286,12.370810714285716,1.4182857142857141
2017-03-31,1129.3652284838709,-0.23235483870967735,4.16197741935484,2.5574838709677414,0.00787158064516129,5.259612903225807,34.79117054838709,4.250677419354839
2017-04-30,1206.6410074333332,0.7621333333333334,11.178017666666669,3.4484333333333335,0.0355836,6.204300000000001,50.33656016666666,1.7083333333333333
2017-05-31,1895.383529129032,1.781032258064516,26.5679774516129,2.0266774193548374,0.22356703225806457,6.309645161290323,125.74888738709679,3.9060645161290317
2017-06-30,2636.204345766667,0.3191333333333335,37.046663300000006,1.7551666666666665,0.28594103333333337,0.5771,313.7336008666667,1.085866666666667
2017-07-31,2519.4183861612905,0.5711612903225807,44.838093806451624,0.35519354838709677,0.2010565483870968,-1.2215483870967743,224.12429170967738,-0.9138709677419359
2017-08-31,3880.989998129032,1.7216774193548388,49.381451483870954,1.7711290322580644,0.1902845161290322,1.4700645161290324,301.60874093548387,2.114967741935484
2017-09-30,4064.8363119000005,-0.06966666666666675,59.463814,-0.2584666666666665,0.1982999666666667,-0.6708333333333332,293.04806826666663,-0.5163666666666665
2017-10-31,5360.071604032258,1.3531290322580642,56.26490351612902,0.09238709677419363,0.22562251612903222,0.21725806451612875,306.2461637419355,0.06522580645161292
2017-11-30,7813.132975266665,1.6760333333333335,68.90576690000002,1.6729333333333332,0.22550543333333334,0.9394666666666665,357.94310103333333,1.3621333333333334
2017-12-31,15294.270980354839,1.3578387096774198,229.44345419354835,3.8979999999999992,0.8183380322580646,9.268580645161293,640.2092905483872,1.9292258064516126
2018-01-31,13085.55808974193,-0.8459354838709677,216.0564526129032,-0.9594193548387098,1.8773612903225807,-1.574387096774194,1103.6460039677422,1.4670645161290325
2018-02-28,9472.001151071428,0.31425000000000025,185.21192821428573,1.1725714285714288,0.9775234642857143,-0.4677142857142854,873.1163177857142,-0.7272499999999998
2018-03-31,9040.557097451614,-1.2501290322580645,169.02151545161288,-1.6955483870967742,0.7359648387096772,-1.732354838709677,625.7613250645161,-2.4000322580645164
2018-04-30,8033.596630899999,0.9675999999999998,134.32630090000004,0.9864666666666665,0.6817446666666668,1.9061000000000001,521.1036671999999,1.8832999999999998
2018-05-31,8450.997732,-0.6151612903225806,139.78022616129033,-0.6146129032258065,0.7171516129032259,-0.901258064516129,678.7955185161292,-0.39674193548387116
2018-06-30,6793.507665933332,-0.45526666666666665,100.2374029,-1.0888333333333333,0.5602659666666667,-0.9425666666666664,520.5282307333333,-0.68
2018-07-31,7146.349987419355,0.6840967741935483,82.96912238709677,-0.02677419354838713,0.4626024516129032,-0.16561290322580646,463.327677032258,-0.10570967741935487
2018-08-31,6700.1299457741925,-0.2831935483870967,62.14807748387095,-0.7965483870967737,0.34587154838709677,-0.6452580645161295,322.0509377741936,-1.3284193548387098
2018-09-30,6610.675032533332,-0.15150000000000008,58.301676066666666,0.07739999999999994,0.38543116666666666,2.334966666666667,227.4608327666666,-0.505933333333333
2018-10-31,6485.118746806451,-0.1275483870967742,54.34301316129032,-0.6482580645161288,0.46626722580645164,-0.6399354838709673,209.96393461290322,-0.43874193548387086
2018-11-30,5404.250170966667,-1.3996666666666668,42.743790266666664,-1.3321999999999996,0.4556990000000001,-0.6031000000000002,169.04776993333326,-1.7039333333333333
2018-12-31,3717.488344225806,-0.1336774193548386,29.039259967741934,0.0183870967741937,0.34074932258064516,0.036677419354838724,108.99809725806452,0.7286774193548385
